"farm_id","index1","block_id","Datatime","rad","temp","date"
229,48,48,2019-08-17 11:45:00,48,27.8,2019-08-17
229,49,49,2019-08-17 12:00:00,39,27.5,2019-08-17
229,50,50,2019-08-17 12:15:00,49,27.2,2019-08-17
229,51,51,2019-08-17 12:30:00,39,27,2019-08-17
229,52,52,2019-08-17 12:45:00,49,26.6,2019-08-17
229,53,53,2019-08-17 13:00:00,59,27.8,2019-08-17
229,54,54,2019-08-17 13:15:00,68,27.7,2019-08-17
229,55,55,2019-08-17 13:30:00,87,26.5,2019-08-17
229,56,56,2019-08-17 13:45:00,95,26.8,2019-08-17
229,57,57,2019-08-17 14:00:00,111,27.2,2019-08-17
229,58,58,2019-08-17 14:15:00,144,27.5,2019-08-17
229,59,59,2019-08-17 14:30:00,192,27.5,2019-08-17
229,60,60,2019-08-17 14:45:00,160,27.5,2019-08-17
229,61,61,2019-08-17 15:00:00,121,27.5,2019-08-17
229,62,62,2019-08-17 15:15:00,107,27.5,2019-08-17
229,63,63,2019-08-17 15:30:00,101,27.3,2019-08-17
229,64,64,2019-08-17 15:45:00,88,27.1,2019-08-17
229,65,65,2019-08-17 16:00:00,88,26.9,2019-08-17
229,66,66,2019-08-17 16:15:00,87,26.7,2019-08-17
229,67,67,2019-08-17 16:30:00,84,26.5,2019-08-17
229,68,68,2019-08-17 16:45:00,85,26.3,2019-08-17
229,69,69,2019-08-17 17:00:00,83,26.1,2019-08-17
229,70,70,2019-08-17 17:15:00,82,25.9,2019-08-17
229,71,71,2019-08-17 17:30:00,81,26.3,2019-08-17
229,72,72,2019-08-17 17:45:00,73,26.6,2019-08-17
229,73,73,2019-08-17 18:00:00,66,27,2019-08-17
229,74,74,2019-08-17 18:15:00,54,27.4,2019-08-17
229,75,75,2019-08-17 18:30:00,39,26.6,2019-08-17
229,76,76,2019-08-17 18:45:00,22,26.6,2019-08-17
229,77,77,2019-08-17 19:00:00,10,26.6,2019-08-17
229,78,78,2019-08-17 19:15:00,0,26.5,2019-08-17
229,79,79,2019-08-17 19:30:00,0,26,2019-08-17
229,80,80,2019-08-17 19:45:00,0,25.8,2019-08-17
229,81,81,2019-08-17 20:00:00,0,25.6,2019-08-17
229,82,82,2019-08-17 20:15:00,0,25.4,2019-08-17
229,83,83,2019-08-17 20:30:00,0,25.2,2019-08-17
229,84,84,2019-08-17 20:45:00,0,25.2,2019-08-17
229,85,85,2019-08-17 21:00:00,0,25.2,2019-08-17
229,86,86,2019-08-17 21:15:00,0,25.2,2019-08-17
229,87,87,2019-08-17 21:30:00,0,25.2,2019-08-17
229,88,88,2019-08-17 21:45:00,0,25.2,2019-08-17
229,89,89,2019-08-17 22:00:00,0,25.2,2019-08-17
229,90,90,2019-08-17 22:15:00,0,25.2,2019-08-17
229,91,91,2019-08-17 22:30:00,0,25.2,2019-08-17
229,92,92,2019-08-17 22:45:00,0,25.2,2019-08-17
229,93,93,2019-08-17 23:00:00,0,25.2,2019-08-17
229,94,94,2019-08-17 23:15:00,0,25.1,2019-08-17
229,95,95,2019-08-17 23:30:00,0,25.1,2019-08-17
229,96,96,2019-08-17 23:45:00,0,25.1,2019-08-17
229,1,1,2019-08-18 00:00:00,0,25,2019-08-18
229,2,2,2019-08-18 00:15:00,0,25,2019-08-18
229,3,3,2019-08-18 00:30:00,0,25,2019-08-18
229,4,4,2019-08-18 00:45:00,0,24.9,2019-08-18
229,5,5,2019-08-18 01:00:00,0,24.8,2019-08-18
229,6,6,2019-08-18 01:15:00,0,24.7466666666667,2019-08-18
229,7,7,2019-08-18 01:30:00,0,24.6933333333333,2019-08-18
229,8,8,2019-08-18 01:45:00,0,24.64,2019-08-18
229,9,9,2019-08-18 02:00:00,0,24.5866666666667,2019-08-18
229,10,10,2019-08-18 02:15:00,0,24.5333333333333,2019-08-18
229,11,11,2019-08-18 02:30:00,0,24.48,2019-08-18
229,12,12,2019-08-18 02:45:00,0,24.4266666666667,2019-08-18
229,13,13,2019-08-18 03:00:00,0,24.3733333333333,2019-08-18
229,14,14,2019-08-18 03:15:00,0,24.32,2019-08-18
229,15,15,2019-08-18 03:30:00,0,24.2666666666667,2019-08-18
229,16,16,2019-08-18 03:45:00,0,24.2133333333333,2019-08-18
229,17,17,2019-08-18 04:00:00,0,24.16,2019-08-18
229,18,18,2019-08-18 04:15:00,0,24.1066666666667,2019-08-18
229,19,19,2019-08-18 04:30:00,0,24.0533333333333,2019-08-18
229,20,20,2019-08-18 04:45:00,0,24,2019-08-18
229,21,21,2019-08-18 05:00:00,0,23.9,2019-08-18
229,22,22,2019-08-18 05:15:00,0,23.8,2019-08-18
229,23,23,2019-08-18 05:30:00,0,24.6,2019-08-18
229,24,24,2019-08-18 05:45:00,0,24.6,2019-08-18
229,25,25,2019-08-18 06:00:00,0,24.5,2019-08-18
229,26,26,2019-08-18 06:15:00,0,24.4,2019-08-18
229,27,27,2019-08-18 06:30:00,0,24.4,2019-08-18
229,28,28,2019-08-18 06:45:00,61,23.7,2019-08-18
229,29,29,2019-08-18 07:00:00,94,23.6,2019-08-18
229,30,30,2019-08-18 07:15:00,131,23.6,2019-08-18
229,31,31,2019-08-18 07:30:00,171,23.6,2019-08-18
229,32,32,2019-08-18 07:45:00,213,24,2019-08-18
229,33,33,2019-08-18 08:00:00,256,24.5,2019-08-18
229,34,34,2019-08-18 08:15:00,215,25.1,2019-08-18
229,35,35,2019-08-18 08:30:00,241,25.8,2019-08-18
229,36,36,2019-08-18 08:45:00,250,26.2,2019-08-18
229,37,37,2019-08-18 09:00:00,271,26.6,2019-08-18
229,38,38,2019-08-18 09:15:00,308,26.9,2019-08-18
229,39,39,2019-08-18 09:30:00,366,26.7,2019-08-18
229,40,40,2019-08-18 09:45:00,441,27,2019-08-18
229,41,41,2019-08-18 10:00:00,461,27.4,2019-08-18
229,42,42,2019-08-18 10:15:00,477,27.8,2019-08-18
229,43,43,2019-08-18 10:30:00,508,28.1,2019-08-18
229,44,44,2019-08-18 10:45:00,528,28.4,2019-08-18
229,45,45,2019-08-18 11:00:00,554,28.8,2019-08-18
229,46,46,2019-08-18 11:15:00,561,29.2,2019-08-18
229,47,47,2019-08-18 11:30:00,565,29.5,2019-08-18
229,48,48,2019-08-18 11:45:00,585,29.5,2019-08-18
229,49,49,2019-08-18 12:00:00,573,29.6,2019-08-18
229,50,50,2019-08-18 12:15:00,569,29.6,2019-08-18
229,51,51,2019-08-18 12:30:00,542,29.6,2019-08-18
229,52,52,2019-08-18 12:45:00,513,29.8,2019-08-18
229,53,53,2019-08-18 13:00:00,491,30.1,2019-08-18
229,54,54,2019-08-18 13:15:00,458,30.4,2019-08-18
229,55,55,2019-08-18 13:30:00,433,30.6,2019-08-18
229,56,56,2019-08-18 13:45:00,425,30.8,2019-08-18
229,57,57,2019-08-18 14:00:00,416,31,2019-08-18
229,58,58,2019-08-18 14:15:00,405,31.2,2019-08-18
229,59,59,2019-08-18 14:30:00,401,31.4,2019-08-18
229,60,60,2019-08-18 14:45:00,403,31.4,2019-08-18
229,61,61,2019-08-18 15:00:00,394,31.4,2019-08-18
229,62,62,2019-08-18 15:15:00,390,31.5,2019-08-18
229,63,63,2019-08-18 15:30:00,433.5,31.475,2019-08-18
229,64,64,2019-08-18 15:45:00,477,31.45,2019-08-18
229,65,65,2019-08-18 16:00:00,520.5,31.425,2019-08-18
229,66,66,2019-08-18 16:15:00,564,31.4,2019-08-18
229,67,67,2019-08-18 16:30:00,512,31.3,2019-08-18
229,68,68,2019-08-18 16:45:00,453,31.2,2019-08-18
229,69,69,2019-08-18 17:00:00,395,31.2,2019-08-18
229,70,70,2019-08-18 17:15:00,329,30.5,2019-08-18
229,71,71,2019-08-18 17:30:00,261,30.7,2019-08-18
229,72,72,2019-08-18 17:45:00,185,30.6,2019-08-18
229,73,73,2019-08-18 18:00:00,126,30.6,2019-08-18
229,74,74,2019-08-18 18:15:00,84,30.5,2019-08-18
229,75,75,2019-08-18 18:30:00,54,29.7,2019-08-18
229,76,76,2019-08-18 18:45:00,30,29.5,2019-08-18
229,77,77,2019-08-18 19:00:00,13,29.4,2019-08-18
229,78,78,2019-08-18 19:15:00,0,29.2,2019-08-18
229,79,79,2019-08-18 19:30:00,0,29,2019-08-18
229,80,80,2019-08-18 19:45:00,0,28.9,2019-08-18
229,81,81,2019-08-18 20:00:00,0,28.8,2019-08-18
229,82,82,2019-08-18 20:15:00,0,28.7,2019-08-18
229,83,83,2019-08-18 20:30:00,0,28.6,2019-08-18
229,84,84,2019-08-18 20:45:00,0,28.4,2019-08-18
229,85,85,2019-08-18 21:00:00,0,28.2,2019-08-18
229,86,86,2019-08-18 21:15:00,0,28.1,2019-08-18
229,87,87,2019-08-18 21:30:00,0,27.9,2019-08-18
229,88,88,2019-08-18 21:45:00,0,27.7,2019-08-18
229,89,89,2019-08-18 22:00:00,0,27.6,2019-08-18
229,90,90,2019-08-18 22:15:00,0,27.4,2019-08-18
229,91,91,2019-08-18 22:30:00,0,27.2,2019-08-18
229,92,92,2019-08-18 22:45:00,0,27.1,2019-08-18
229,93,93,2019-08-18 23:00:00,0,27,2019-08-18
229,94,94,2019-08-18 23:15:00,0,26.8,2019-08-18
229,95,95,2019-08-18 23:30:00,0,26.7,2019-08-18
229,96,96,2019-08-18 23:45:00,0,26.6,2019-08-18
229,1,1,2019-08-19 00:00:00,0,26.6,2019-08-19
229,2,2,2019-08-19 00:15:00,0,26.6,2019-08-19
229,3,3,2019-08-19 00:30:00,0,26.5,2019-08-19
229,4,4,2019-08-19 00:45:00,0,26.5,2019-08-19
229,5,5,2019-08-19 01:00:00,0,26.5,2019-08-19
229,6,6,2019-08-19 01:15:00,0,26.5,2019-08-19
229,7,7,2019-08-19 01:30:00,0,26.4071428571429,2019-08-19
229,8,8,2019-08-19 01:45:00,0,26.3142857142857,2019-08-19
229,9,9,2019-08-19 02:00:00,0,26.2214285714286,2019-08-19
229,10,10,2019-08-19 02:15:00,0,26.1285714285714,2019-08-19
229,11,11,2019-08-19 02:30:00,0,26.0357142857143,2019-08-19
229,12,12,2019-08-19 02:45:00,0,25.9428571428571,2019-08-19
229,13,13,2019-08-19 03:00:00,0,25.85,2019-08-19
229,14,14,2019-08-19 03:15:00,0,25.7571428571429,2019-08-19
229,15,15,2019-08-19 03:30:00,0,25.6642857142857,2019-08-19
229,16,16,2019-08-19 03:45:00,0,25.5714285714286,2019-08-19
229,17,17,2019-08-19 04:00:00,0,25.4785714285714,2019-08-19
229,18,18,2019-08-19 04:15:00,0,25.3857142857143,2019-08-19
229,19,19,2019-08-19 04:30:00,0,25.2928571428571,2019-08-19
229,20,20,2019-08-19 04:45:00,0,25.2,2019-08-19
229,21,21,2019-08-19 05:00:00,0,25.1,2019-08-19
229,22,22,2019-08-19 05:15:00,0,25,2019-08-19
229,23,23,2019-08-19 05:30:00,0,25,2019-08-19
229,24,24,2019-08-19 05:45:00,0,25,2019-08-19
229,25,25,2019-08-19 06:00:00,0,25,2019-08-19
229,26,26,2019-08-19 06:15:00,12,25,2019-08-19
229,27,27,2019-08-19 06:30:00,30,25.1,2019-08-19
229,28,28,2019-08-19 06:45:00,56,25.2,2019-08-19
229,29,29,2019-08-19 07:00:00,95,25.2,2019-08-19
229,30,30,2019-08-19 07:15:00,145,25.2,2019-08-19
229,31,31,2019-08-19 07:30:00,193,25.8,2019-08-19
229,32,32,2019-08-19 07:45:00,156,26.2,2019-08-19
229,33,33,2019-08-19 08:00:00,221,26.6,2019-08-19
229,34,34,2019-08-19 08:15:00,298,27,2019-08-19
229,35,35,2019-08-19 08:30:00,381,26.9,2019-08-19
229,36,36,2019-08-19 08:45:00,443,27.4,2019-08-19
229,37,37,2019-08-19 09:00:00,507,27.8,2019-08-19
229,38,38,2019-08-19 09:15:00,571,28.2,2019-08-19
229,39,39,2019-08-19 09:30:00,631,28.8,2019-08-19
229,40,40,2019-08-19 09:45:00,682,29.2,2019-08-19
229,41,41,2019-08-19 10:00:00,731,29.6,2019-08-19
229,42,42,2019-08-19 10:15:00,786,29.9,2019-08-19
229,43,43,2019-08-19 10:30:00,823,30.3,2019-08-19
229,44,44,2019-08-19 10:45:00,864,30.6,2019-08-19
229,45,45,2019-08-19 11:00:00,893,30.9,2019-08-19
229,46,46,2019-08-19 11:15:00,919,31.2,2019-08-19
229,47,47,2019-08-19 11:30:00,940,31.2,2019-08-19
229,48,48,2019-08-19 11:45:00,957,31.2,2019-08-19
229,49,49,2019-08-19 12:00:00,952,31.2,2019-08-19
229,50,50,2019-08-19 12:15:00,920,31.3,2019-08-19
229,51,51,2019-08-19 12:30:00,905,31.3,2019-08-19
229,52,52,2019-08-19 12:45:00,925,31.6,2019-08-19
229,53,53,2019-08-19 13:00:00,922,31.8,2019-08-19
229,54,54,2019-08-19 13:15:00,924,32.1,2019-08-19
229,55,55,2019-08-19 13:30:00,922,33.3,2019-08-19
229,56,56,2019-08-19 13:45:00,916,33.4,2019-08-19
229,57,57,2019-08-19 14:00:00,886,33.5,2019-08-19
229,58,58,2019-08-19 14:15:00,853,33.6,2019-08-19
229,59,59,2019-08-19 14:30:00,792,33.7,2019-08-19
229,60,60,2019-08-19 14:45:00,778,33.7,2019-08-19
229,61,61,2019-08-19 15:00:00,761,33.7,2019-08-19
229,62,62,2019-08-19 15:15:00,739,33.7,2019-08-19
229,63,63,2019-08-19 15:30:00,697,33.6,2019-08-19
229,64,64,2019-08-19 15:45:00,653,33.6,2019-08-19
229,65,65,2019-08-19 16:00:00,605,33.5,2019-08-19
229,66,66,2019-08-19 16:15:00,556,33.4,2019-08-19
229,67,67,2019-08-19 16:30:00,493,33.4,2019-08-19
229,68,68,2019-08-19 16:45:00,436,33,2019-08-19
229,69,69,2019-08-19 17:00:00,330,32.8,2019-08-19
229,70,70,2019-08-19 17:15:00,193,32.7,2019-08-19
229,71,71,2019-08-19 17:30:00,149,32.9,2019-08-19
229,72,72,2019-08-19 17:45:00,152,32.8,2019-08-19
229,73,73,2019-08-19 18:00:00,146,32.8,2019-08-19
229,74,74,2019-08-19 18:15:00,108,32.7,2019-08-19
229,75,75,2019-08-19 18:30:00,64,31.8,2019-08-19
229,76,76,2019-08-19 18:45:00,28,31.6,2019-08-19
229,77,77,2019-08-19 19:00:00,8,31.4,2019-08-19
229,78,78,2019-08-19 19:15:00,0,31.1,2019-08-19
229,79,79,2019-08-19 19:30:00,0,30.9,2019-08-19
229,80,80,2019-08-19 19:45:00,0,30.7,2019-08-19
229,81,81,2019-08-19 20:00:00,0,30.5,2019-08-19
229,82,82,2019-08-19 20:15:00,0,30.3,2019-08-19
229,83,83,2019-08-19 20:30:00,0,30.1,2019-08-19
229,84,84,2019-08-19 20:45:00,0,29.9,2019-08-19
229,85,85,2019-08-19 21:00:00,0,29.6,2019-08-19
229,86,86,2019-08-19 21:15:00,0,29.4,2019-08-19
229,87,87,2019-08-19 21:30:00,0,29.2,2019-08-19
229,88,88,2019-08-19 21:45:00,0,29,2019-08-19
229,89,89,2019-08-19 22:00:00,0,28.7,2019-08-19
229,90,90,2019-08-19 22:15:00,0,28.4,2019-08-19
229,91,91,2019-08-19 22:30:00,0,28.2,2019-08-19
229,92,92,2019-08-19 22:45:00,0,28,2019-08-19
229,93,93,2019-08-19 23:00:00,0,27.8,2019-08-19
229,94,94,2019-08-19 23:15:00,0,27.7,2019-08-19
229,95,95,2019-08-19 23:30:00,0,27.5,2019-08-19
229,96,96,2019-08-19 23:45:00,0,27.4,2019-08-19
229,1,1,2019-08-20 00:00:00,0,27.4,2019-08-20
229,2,2,2019-08-20 00:15:00,0,27.4,2019-08-20
229,3,3,2019-08-20 00:30:00,0,27.3,2019-08-20
229,4,4,2019-08-20 00:45:00,0,27.3,2019-08-20
229,5,5,2019-08-20 01:00:00,0,27.3,2019-08-20
229,6,6,2019-08-20 01:15:00,0,27.3,2019-08-20
229,7,7,2019-08-20 01:30:00,0,27.2,2019-08-20
229,8,8,2019-08-20 01:45:00,0,27.1,2019-08-20
229,9,9,2019-08-20 02:00:00,0,27,2019-08-20
229,10,10,2019-08-20 02:15:00,0,26.9,2019-08-20
229,11,11,2019-08-20 02:30:00,0,26.8,2019-08-20
229,12,12,2019-08-20 02:45:00,0,26.7,2019-08-20
229,13,13,2019-08-20 03:00:00,0,26.6,2019-08-20
229,14,14,2019-08-20 03:15:00,0,26.5,2019-08-20
229,15,15,2019-08-20 03:30:00,0,26.4,2019-08-20
229,16,16,2019-08-20 03:45:00,0,26.3,2019-08-20
229,17,17,2019-08-20 04:00:00,0,26.2,2019-08-20
229,18,18,2019-08-20 04:15:00,0,26.1,2019-08-20
229,19,19,2019-08-20 04:30:00,0,26,2019-08-20
229,20,20,2019-08-20 04:45:00,0,25.9,2019-08-20
229,21,21,2019-08-20 05:00:00,0,25.8,2019-08-20
229,22,22,2019-08-20 05:15:00,0,25.6,2019-08-20
229,23,23,2019-08-20 05:30:00,0,25.8,2019-08-20
229,24,24,2019-08-20 05:45:00,0,25.8,2019-08-20
229,25,25,2019-08-20 06:00:00,0,25.8,2019-08-20
229,26,26,2019-08-20 06:15:00,12,25.7,2019-08-20
229,27,27,2019-08-20 06:30:00,33,25.9,2019-08-20
229,28,28,2019-08-20 06:45:00,65,26,2019-08-20
229,29,29,2019-08-20 07:00:00,106,26,2019-08-20
229,30,30,2019-08-20 07:15:00,157,26.1,2019-08-20
229,31,31,2019-08-20 07:30:00,207,26.9,2019-08-20
229,32,32,2019-08-20 07:45:00,177,27.2,2019-08-20
229,33,33,2019-08-20 08:00:00,237,27.6,2019-08-20
229,34,34,2019-08-20 08:15:00,304,27.9,2019-08-20
229,35,35,2019-08-20 08:30:00,366,27.6,2019-08-20
229,36,36,2019-08-20 08:45:00,431,28.1,2019-08-20
229,37,37,2019-08-20 09:00:00,494,28.6,2019-08-20
229,38,38,2019-08-20 09:15:00,552,29.2,2019-08-20
229,39,39,2019-08-20 09:30:00,602,29.9,2019-08-20
229,40,40,2019-08-20 09:45:00,659,30.3,2019-08-20
229,41,41,2019-08-20 10:00:00,708,30.8,2019-08-20
229,42,42,2019-08-20 10:15:00,761,31.2,2019-08-20
229,43,43,2019-08-20 10:30:00,797,31.6,2019-08-20
229,44,44,2019-08-20 10:45:00,846,32.2,2019-08-20
229,45,45,2019-08-20 11:00:00,883,32.7,2019-08-20
229,46,46,2019-08-20 11:15:00,917,33.2,2019-08-20
229,47,47,2019-08-20 11:30:00,939,32.9,2019-08-20
229,48,48,2019-08-20 11:45:00,956,32.8,2019-08-20
229,49,49,2019-08-20 12:00:00,969,32.8,2019-08-20
229,50,50,2019-08-20 12:15:00,978,32.8,2019-08-20
229,51,51,2019-08-20 12:30:00,983,32.7,2019-08-20
229,52,52,2019-08-20 12:45:00,963,34.6,2019-08-20
229,53,53,2019-08-20 13:00:00,930,34.6,2019-08-20
229,54,54,2019-08-20 13:15:00,893,34.7,2019-08-20
229,55,55,2019-08-20 13:30:00,881,35.2,2019-08-20
229,56,56,2019-08-20 13:45:00,848,35.2,2019-08-20
229,57,57,2019-08-20 14:00:00,829,35.3,2019-08-20
229,58,58,2019-08-20 14:15:00,780,35.4,2019-08-20
229,59,59,2019-08-20 14:30:00,764,35.2,2019-08-20
229,60,60,2019-08-20 14:45:00,768,35.2,2019-08-20
229,61,61,2019-08-20 15:00:00,767,35.2,2019-08-20
229,62,62,2019-08-20 15:15:00,736,35.2,2019-08-20
229,63,63,2019-08-20 15:30:00,659,35.5,2019-08-20
229,64,64,2019-08-20 15:45:00,603,35.4,2019-08-20
229,65,65,2019-08-20 16:00:00,509,35.2,2019-08-20
229,66,66,2019-08-20 16:15:00,490,35.1,2019-08-20
229,67,67,2019-08-20 16:30:00,464,35,2019-08-20
229,68,68,2019-08-20 16:45:00,429,34.8,2019-08-20
229,69,69,2019-08-20 17:00:00,372,34.5,2019-08-20
229,70,70,2019-08-20 17:15:00,316,34.4,2019-08-20
229,71,71,2019-08-20 17:30:00,258,34.5,2019-08-20
229,72,72,2019-08-20 17:45:00,204,34.3,2019-08-20
229,73,73,2019-08-20 18:00:00,151,34.1,2019-08-20
229,74,74,2019-08-20 18:15:00,107,33.9,2019-08-20
229,75,75,2019-08-20 18:30:00,65,33.2,2019-08-20
229,76,76,2019-08-20 18:45:00,30,33,2019-08-20
229,77,77,2019-08-20 19:00:00,8,32.8,2019-08-20
229,78,78,2019-08-20 19:15:00,0,32.5,2019-08-20
229,79,79,2019-08-20 19:30:00,0,32.3,2019-08-20
229,80,80,2019-08-20 19:45:00,0,32.1,2019-08-20
229,81,81,2019-08-20 20:00:00,0,31.9,2019-08-20
229,82,82,2019-08-20 20:15:00,0,31.7,2019-08-20
229,83,83,2019-08-20 20:30:00,0,31.5,2019-08-20
229,84,84,2019-08-20 20:45:00,0,31.2,2019-08-20
229,85,85,2019-08-20 21:00:00,0,31,2019-08-20
229,86,86,2019-08-20 21:15:00,0,30.7,2019-08-20
229,87,87,2019-08-20 21:30:00,0,30.4,2019-08-20
229,88,88,2019-08-20 21:45:00,0,30.2,2019-08-20
229,89,89,2019-08-20 22:00:00,0,29.9,2019-08-20
229,90,90,2019-08-20 22:15:00,0,29.6,2019-08-20
229,91,91,2019-08-20 22:30:00,0,29.4,2019-08-20
229,92,92,2019-08-20 22:45:00,0,29.2,2019-08-20
229,93,93,2019-08-20 23:00:00,0,29,2019-08-20
229,94,94,2019-08-20 23:15:00,0,28.8,2019-08-20
229,95,95,2019-08-20 23:30:00,0,28.6,2019-08-20
229,96,96,2019-08-20 23:45:00,0,28.5,2019-08-20
229,1,1,2019-08-21 00:00:00,0,28.4,2019-08-21
229,2,2,2019-08-21 00:15:00,0,28.3,2019-08-21
229,3,3,2019-08-21 00:30:00,0,28.2,2019-08-21
229,4,4,2019-08-21 00:45:00,0,28.2,2019-08-21
229,5,5,2019-08-21 01:00:00,0,28.2,2019-08-21
229,6,6,2019-08-21 01:15:00,0,28.1,2019-08-21
229,7,7,2019-08-21 01:30:00,0,28.0071428571429,2019-08-21
229,8,8,2019-08-21 01:45:00,0,27.9142857142857,2019-08-21
229,9,9,2019-08-21 02:00:00,0,27.8214285714286,2019-08-21
229,10,10,2019-08-21 02:15:00,0,27.7285714285714,2019-08-21
229,11,11,2019-08-21 02:30:00,0,27.6357142857143,2019-08-21
229,12,12,2019-08-21 02:45:00,0,27.5428571428571,2019-08-21
229,13,13,2019-08-21 03:00:00,0,27.45,2019-08-21
229,14,14,2019-08-21 03:15:00,0,27.3571428571429,2019-08-21
229,15,15,2019-08-21 03:30:00,0,27.2642857142857,2019-08-21
229,16,16,2019-08-21 03:45:00,0,27.1714285714286,2019-08-21
229,17,17,2019-08-21 04:00:00,0,27.0785714285714,2019-08-21
229,18,18,2019-08-21 04:15:00,0,26.9857142857143,2019-08-21
229,19,19,2019-08-21 04:30:00,0,26.8928571428571,2019-08-21
229,20,20,2019-08-21 04:45:00,0,26.8,2019-08-21
229,21,21,2019-08-21 05:00:00,0,26.8,2019-08-21
229,22,22,2019-08-21 05:15:00,0,26.8,2019-08-21
229,23,23,2019-08-21 05:30:00,0,26.8,2019-08-21
229,24,24,2019-08-21 05:45:00,0,26.8,2019-08-21
229,25,25,2019-08-21 06:00:00,0,26.8,2019-08-21
229,26,26,2019-08-21 06:15:00,11,26.8,2019-08-21
229,27,27,2019-08-21 06:30:00,33,27.3,2019-08-21
229,28,28,2019-08-21 06:45:00,64,27.5,2019-08-21
229,29,29,2019-08-21 07:00:00,106,27.6,2019-08-21
229,30,30,2019-08-21 07:15:00,155,27.8,2019-08-21
229,31,31,2019-08-21 07:30:00,204,28,2019-08-21
229,32,32,2019-08-21 07:45:00,190,28.2,2019-08-21
229,33,33,2019-08-21 08:00:00,256,28.5,2019-08-21
229,34,34,2019-08-21 08:15:00,327,28.8,2019-08-21
229,35,35,2019-08-21 08:30:00,378,28.6,2019-08-21
229,36,36,2019-08-21 08:45:00,440,29.2,2019-08-21
229,37,37,2019-08-21 09:00:00,493,29.7,2019-08-21
229,38,38,2019-08-21 09:15:00,551,30.2,2019-08-21
229,39,39,2019-08-21 09:30:00,602,30.9,2019-08-21
229,40,40,2019-08-21 09:45:00,644,31.4,2019-08-21
229,41,41,2019-08-21 10:00:00,683,31.8,2019-08-21
229,42,42,2019-08-21 10:15:00,729,32.2,2019-08-21
229,43,43,2019-08-21 10:30:00,762,32.7,2019-08-21
229,44,44,2019-08-21 10:45:00,801,33.4,2019-08-21
229,45,45,2019-08-21 11:00:00,829,34.1,2019-08-21
229,46,46,2019-08-21 11:15:00,861,34.6,2019-08-21
229,47,47,2019-08-21 11:30:00,882,34.4,2019-08-21
229,48,48,2019-08-21 11:45:00,898,34.4,2019-08-21
229,49,49,2019-08-21 12:00:00,910,34.5,2019-08-21
229,50,50,2019-08-21 12:15:00,918,34.6,2019-08-21
229,51,51,2019-08-21 12:30:00,912,34.6,2019-08-21
229,52,52,2019-08-21 12:45:00,932,36.5,2019-08-21
229,53,53,2019-08-21 13:00:00,938,36.6,2019-08-21
229,54,54,2019-08-21 13:15:00,950,36.7,2019-08-21
229,55,55,2019-08-21 13:30:00,928,37,2019-08-21
229,56,56,2019-08-21 13:45:00,912,37,2019-08-21
229,57,57,2019-08-21 14:00:00,873,37,2019-08-21
229,58,58,2019-08-21 14:15:00,849,37.1,2019-08-21
229,59,59,2019-08-21 14:30:00,797,37,2019-08-21
229,60,60,2019-08-21 14:45:00,741,36.9,2019-08-21
229,61,61,2019-08-21 15:00:00,709,36.8,2019-08-21
229,62,62,2019-08-21 15:15:00,696,36.8,2019-08-21
229,63,63,2019-08-21 15:30:00,656,37.1,2019-08-21
229,64,64,2019-08-21 15:45:00,620,37,2019-08-21
229,65,65,2019-08-21 16:00:00,575,36.8,2019-08-21
229,66,66,2019-08-21 16:15:00,527,36.6,2019-08-21
229,67,67,2019-08-21 16:30:00,477,36.5,2019-08-21
229,68,68,2019-08-21 16:45:00,421,36.5,2019-08-21
229,69,69,2019-08-21 17:00:00,361,36.3,2019-08-21
229,70,70,2019-08-21 17:15:00,313,36.2,2019-08-21
229,71,71,2019-08-21 17:30:00,255,36.2,2019-08-21
229,72,72,2019-08-21 17:45:00,185,36,2019-08-21
229,73,73,2019-08-21 18:00:00,131,35.7,2019-08-21
229,74,74,2019-08-21 18:15:00,60,35.4,2019-08-21
229,75,75,2019-08-21 18:30:00,46,34.8,2019-08-21
229,76,76,2019-08-21 18:45:00,28,34.5,2019-08-21
229,77,77,2019-08-21 19:00:00,8,34.2,2019-08-21
229,78,78,2019-08-21 19:15:00,0,33.9,2019-08-21
229,79,79,2019-08-21 19:30:00,0,33.8,2019-08-21
229,80,80,2019-08-21 19:45:00,0,33.5,2019-08-21
229,81,81,2019-08-21 20:00:00,0,33.2,2019-08-21
229,82,82,2019-08-21 20:15:00,0,32.9,2019-08-21
229,83,83,2019-08-21 20:30:00,0,32.6,2019-08-21
229,84,84,2019-08-21 20:45:00,0,32.3,2019-08-21
229,85,85,2019-08-21 21:00:00,0,32,2019-08-21
229,86,86,2019-08-21 21:15:00,0,31.7,2019-08-21
229,87,87,2019-08-21 21:30:00,0,31.4,2019-08-21
229,88,88,2019-08-21 21:45:00,0,31.1,2019-08-21
229,89,89,2019-08-21 22:00:00,0,30.8,2019-08-21
229,90,90,2019-08-21 22:15:00,0,30.4,2019-08-21
229,91,91,2019-08-21 22:30:00,0,30.1,2019-08-21
229,92,92,2019-08-21 22:45:00,0,29.9,2019-08-21
229,93,93,2019-08-21 23:00:00,0,29.6,2019-08-21
229,94,94,2019-08-21 23:15:00,0,29.4,2019-08-21
229,95,95,2019-08-21 23:30:00,0,29.2,2019-08-21
229,96,96,2019-08-21 23:45:00,0,29.1,2019-08-21
229,1,1,2019-08-22 00:00:00,0,29,2019-08-22
